ID,type,group_num,group_weight,target_type,initial_time,initial_num,activite_range,time_gap,level_range,target_range,robot_sleep_rule1,robot_sleep_rule2_time,robot_sleep_rule2_target
INT,INT,INT,INT,INT,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,STRING
#,机器人类型（1.普通；2.俱乐部）,机器人组号,机器人组内权重,目标类型（1.关卡;2.收集物）,首次开始行动条件（秒）,首次生成机器人时的初始积分,行动次数区间（左开右闭，最左侧从0开始，最右侧为无限大）,与行动次数区间对应的行动间隔（每个次数区间对应两个值，表示下限和上限；不同区间之间用;分隔）0到1 若有开始行动等待时间则按照开始等待时间来算,与行动次数区间对应的关卡步长（每个次数区间对应两个值，表示下限和上限；不同区间之间用;分隔）,单关产生的收集物范围,收集目标大于等于排名最高玩家该值时休眠,活动时间占比（机器人初始化到活动结束时时间占比）,时间分段对应的目标获取上限
4644,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5,"{4|6,4|6}"
4645,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|3,"{4|6,0|0,4|6}"
4646,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|4,"{4|6,4|6}"
4647,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|5|3,"{4|6,0|0,4|6}"
4648,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|5|3|5,"{2|4,2|4,0|0,2|4}"
4649,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|3|3|3,"{2|4,0|0,2|4,2|4}"
4650,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3,"{4|6,4|6}"
4651,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|5|3|4,"{2|4,0|0,2|4,2|4}"
4652,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5,"{4|6,4|6}"
4653,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|5|5,"{2|4,0|0,2|4,2|4}"
4654,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|4|4,"{4|6,0|0,4|6}"
4655,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|4,"{4|6,0|0,4|6}"
4656,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3,"{4|6,4|6}"
4657,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5,"{4|6,4|6}"
4658,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|4,"{4|6,0|0,4|6}"
4659,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5,"{4|6,4|6}"
4660,1,6113,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|4,"{4|6,0|0,4|6}"
4661,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|5|4,"{2|4,2|4,2|4}"
4662,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|3,"{4|6,0|0,4|6}"
4663,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|3|3,"{2|4,2|4,0|0,2|4}"
4664,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|3|5|5|5,"{2|4,0|0,2|4,0|0,2|4}"
4665,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5,"{4|6,4|6}"
4666,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|3|3|5,"{2|4,2|4,0|0,2|4}"
4667,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|4,"{4|6,4|6}"
4668,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|5,"{4|6,4|6}"
4669,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|5,"{4|6,4|6}"
4670,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|5|5|4,"{2|4,2|4,0|0,2|4}"
4671,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|3|4,"{2|4,2|4,0|0,2|4}"
4672,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|5|3,"{4|6,0|0,4|6}"
4673,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|5|3|5|3,"{2|4,0|0,2|4,0|0,2|4}"
4674,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|5,"{4|6,0|0,4|6}"
4675,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|5|5|3,"{2|4,0|0,2|4,0|0,2|4}"
4676,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|3|4,"{2|4,2|4,0|0,2|4}"
4677,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|4|3|3|5,"{2|4,0|0,2|4,0|0,2|4}"
4678,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|4,"{2|4,2|4,2|4}"
4679,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|3,"{4|6,4|6}"
4680,1,6114,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|5,"{2|4,2|4,2|4}"
4681,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|4|5|5,"{2|4,2|4,0|0,2|4,2|4}"
4682,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5|4,"{6|8,0|0,6|8}"
4683,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|5,"{5|7,0|0,6|8}"
4684,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|3|3|4,"{3|5,0|0,3|5,3|5}"
4685,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3|4|3|4,"{3|5,0|0,3|5,0|0,3|5}"
4686,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|3|3|3|5|4,"{2|4,0|0,2|4,0|0,2|4,2|4,2|4}"
4687,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|3|3|3,"{3|5,0|0,3|5,3|5}"
4688,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|5|3|5|4|3|4|4|3|4,"{1|3,0|0,1|3,0|0,1|3,1|3,0|0,1|3,0|0,1|3}"
4689,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5|3|3|3|3|5,"{1|3,1|3,1|3,1|3,0|0,1|3,1|3}"
4690,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4,"{6|8,5|7}"
4691,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|4|4|4|4,"{2|4,2|4,2|4,0|0,2|4,2|4}"
4692,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|5|5|4|3|4,"{2|4,0|0,2|4,2|4,0|0,2|4,2|4}"
4693,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3|4|4|3|4|5|3,"{1|3,1|3,1|3,0|0,1|3,1|3,0|0,1|3}"
4694,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4,"{6|8,6|8}"
4695,1,6121,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|5,"{6|8,0|0,6|8}"
4696,1,6121,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|5|4|5|5,"{3|5,0|0,3|5,0|0,3|5}"
4697,1,6121,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|4|4|3,"{2|4,2|4,2|4,0|0,2|4}"
4698,1,6121,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|3|5|3|4|4,"{2|4,0|0,2|4,2|4,0|0,2|4,2|4}"
4699,1,6121,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3,"{6|8,6|8}"
4700,1,6121,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|4|4,"{3|5,3|5,0|0,3|5}"
4701,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|4,"{4|6,0|0,4|6}"
4702,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|3|5|4,"{1|3,1|3,0|0,1|3,1|3}"
4703,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3|4|4,"{2|4,0|0,2|4,2|4}"
4704,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|4|5|3,"{2|4,0|0,2|4,0|0,2|4}"
4705,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|5|5,"{4|6,0|0,4|6}"
4706,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|5|5,"{4|6,0|0,4|6}"
4707,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|5|4|5,"{2|4,0|0,2|4,0|0,2|4}"
4708,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|5,"{4|6,0|0,4|6}"
4709,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5|4,"{4|6,0|0,4|6}"
4710,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|3|5|4|3,"{1|3,0|0,1|3,0|0,1|3,1|3}"
4711,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|4,"{2|4,2|4,2|4}"
4712,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3|5,"{4|6,0|0,4|6}"
4713,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|3,"{4|6,0|0,4|6}"
4714,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|3|5|3,"{2|4,2|4,0|0,2|4}"
4715,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3|5|3,"{2|4,0|0,2|4,2|4}"
4716,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|5|4,"{2|4,0|0,2|4,2|4}"
4717,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|3|4,"{4|6,0|0,4|6}"
4718,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|3|4|5,"{2|4,0|0,2|4,0|0,2|4}"
4719,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|3|5|5,"{1|3,1|3,1|3,0|0,1|3}"
4720,1,6122,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3|5,"{4|6,0|0,4|6}"
4721,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|4,"{3|5,3|5}"
4722,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|4,"{3|5,3|5}"
4723,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|3|3,"{3|5,0|0,3|5}"
4724,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|4,"{3|5,0|0,3|5}"
4725,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|4|3,"{2|4,0|0,2|4,2|4}"
4726,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|4|4,"{2|4,2|4,0|0,2|4}"
4727,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|5,"{3|5,0|0,3|5}"
4728,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|3,"{3|5,3|5}"
4729,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3,"{3|5,3|5}"
4730,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|3|3,"{2|4,2|4,0|0,2|4}"
4731,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|4|4,"{2|4,0|0,2|4,2|4}"
4732,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|5|5,"{3|5,0|0,3|5}"
4733,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|3,"{3|5,0|0,3|5}"
4734,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|5|5|4,"{2|4,0|0,2|4,0|0,2|4}"
4735,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|5,"{2|4,2|4,2|4}"
4736,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|4,"{3|5,0|0,3|5}"
4737,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|4,"{3|5,0|0,3|5}"
4738,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|5,"{3|5,3|5}"
4739,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|4,"{3|5,3|5}"
4740,1,6123,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|5|3,"{3|5,0|0,3|5}"
4741,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|4|4|3,"{2|4,2|4,0|0,2|4}"
4742,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|5|3|5|3,"{2|4,0|0,2|4,0|0,2|4}"
4743,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|5,"{3|5,3|5}"
4744,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|5,"{3|5,0|0,3|5}"
4745,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|3,"{3|5,0|0,3|5}"
4746,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|5,"{3|5,3|5}"
4747,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|4|5,"{2|4,0|0,2|4,2|4}"
4748,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|3,"{3|5,3|5}"
4749,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|4,"{3|5,0|0,3|5}"
4750,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|5|3,"{2|4,2|4,0|0,2|4}"
4751,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|3|5|4,"{2|4,0|0,2|4,0|0,2|4}"
4752,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|4|3,"{2|4,0|0,2|4,2|4}"
4753,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|3|5|4,"{2|4,0|0,2|4,0|0,2|4}"
4754,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|3,"{3|5,0|0,3|5}"
4755,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|3,"{2|4,2|4,2|4}"
4756,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|5|5|4,"{2|4,0|0,2|4,0|0,2|4}"
4757,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|3,"{3|5,3|5}"
4758,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|3,"{3|5,3|5}"
4759,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|3|3|5|4,"{2|4,0|0,2|4,0|0,2|4}"
4760,1,6124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|5|4,"{2|4,2|4,0|0,2|4}"
4761,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|3,"{6|8,0|0,5|7}"
4762,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|3|5|4|5|4,"{2|4,2|4,0|0,2|4,2|4,0|0,2|4}"
4763,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|4|5|5|3,"{2|4,2|4,0|0,2|4,2|4,2|4}"
4764,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4,"{6|8,6|8}"
4765,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|5,"{5|7,0|0,5|7}"
4766,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|4|4|4,"{2|4,2|4,2|4,0|0,2|4}"
4767,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|5|5|5|5|4|5|4,"{1|3,0|0,1|3,0|0,1|3,0|0,1|3,1|3,1|3}"
4768,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|3|4|4,"{2|4,2|4,2|4,0|0,2|4}"
4769,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|4|5|3|4,"{2|4,0|0,2|4,0|0,2|4,2|4}"
4770,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|5|4|3|4,"{2|4,2|4,0|0,2|4,0|0,2|4}"
4771,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|4|3|3|3,"{2|4,0|0,2|4,0|0,2|4,2|4}"
4772,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|4,"{6|8,0|0,5|7}"
4773,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|5,"{6|8,0|0,5|7}"
4774,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5,"{5|7,6|8}"
4775,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|5,"{6|8,0|0,5|7}"
4776,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|4|3|3|3|3,"{1|3,1|3,1|3,1|3,1|3,0|0,1|3}"
4777,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|4|3|5|5,"{2|4,2|4,0|0,2|4,0|0,2|4}"
4778,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|5|4|3|4|3|3|4,"{1|3,0|0,1|3,0|0,1|3,1|3,1|3,0|0,1|3}"
4779,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|4|4|4|3|3|3,"{2|4,0|0,2|4,0|0,2|4,0|0,2|4,2|4}"
4780,1,6131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|5|5|3|5,"{2|4,2|4,0|0,2|4,0|0,2|4}"
4781,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5,"{4|6,4|6}"
4782,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|3|5,"{2|4,2|4,0|0,2|4}"
4783,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|4|5,"{4|6,0|0,4|6}"
4784,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5,"{4|6,4|6}"
4785,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|4|5,"{2|4,0|0,2|4,2|4}"
4786,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|4|3,"{2|4,0|0,2|4,2|4}"
4787,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|5|5|3|4,"{1|3,0|0,1|3,1|3,0|0,1|3}"
4788,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|5,"{4|6,0|0,4|6}"
4789,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|4,"{2|4,2|4,2|4}"
4790,1,6132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|3|5,"{2|4,2|4,0|0,2|4}"
